"","url","text"
"url1","https://www.ptt.cc/bbs/Gossiping/M.1492747293.A.86A.html","作者IbakaBlock (肛甲集團首腦)看板Gossiping標題[公告] 水桶時間Fri Apr 21 12:01:30 201704/21/2017 11:51:45 IbakaBlock 暫停 gregorsamsa 發言，期限為 180 天  理由: 板規九，手動置底04/21/2017 11:57:22 IbakaBlock 暫停 optimal0204 發言，期限為 120 天  理由: 板規一，4/16~4/20期間共超貼問卦兩篇，累犯第二次04/21/2017 11:59:02 IbakaBlock 暫停 meltice 發言，期限為 90 天  理由: 板規四，政治問卦gregorsamsa 板規九，手動置底，水桶6個月、原文退回(第二篇)第一篇(泛政治被板主刪除) 作者  gregorsamsa (格里高爾薩姆沙)                           看板  Gossiping  標題  [問卦] 覺青興衰的八卦                                                   時間  Thu Apr 20 09:56:10 2017                                               ───────────────────────────────────────覺青的整個發展過程為何概述一下看看有何出入318學運打破年輕世代普偏不關心政治的刻板印象覺青開始作為一個反抗政治上不合理的形象除了9.2嗤之以鼻外 在多數人心中擁有良好的形象在此之後的發展比較模糊一點直接跳到民進黨執政時期民進黨為了選票大肆亂開支票導致普遍的不滿9.2們便趁勢抓住機會大黑覺青一番因為年輕人多半綠傾9.2將覺青與資進黨的腐敗連結加以嘲諷再來覺青似乎與美國選舉也有不少關係假掰希粉 左膠 等 一起跟著覺青這個名字出現噁心的偽善者 整天無所事事 跟風挺左派反資本主義 整天消費奢侈品 光顧星巴克覺青的印象改變了理工致上的社會不滿文組誤國的傳統藉嘲諷覺青來達成人文學科學院派整天講幹話卻無所作為發表一些冠冕堂皇的理想沽名釣譽有沒有詳細的覺青歷史?有沒八卦-----Sent from JPTT on my Asus ASUS_X008DB.--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 140.117.247.147※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1492653377.A.3C8.html※ 刪除原因: (I:板規四，泛政治刪除) <gregorsamsa>※ Deleted by: IbakaBlock (114.35.47.4) 04/20/2017 11:43:18※ Delete Reason: (I:板規四，泛政治刪除) <gregorsamsa>第二篇 作者  gregorsamsa (格里高爾薩姆沙)                           看板  Gossiping  標題  [問卦] 覺青興衰的八卦                                                   時間  Thu Apr 20 19:00:30 2017                                               ───────────────────────────────────────早上泛政治被刪稍微修改一下覺青的整個發展過程為何概述一下看看有何出入318學運打破年輕世代普偏不關心政治的刻板印象覺青開始作為一個反抗政治上不合理的形象除了9.2嗤之以鼻外 在多數人心中擁有良好的形象在此之後的發展比較模糊一點9.2們不知何時開始大黑覺青他們十分不滿年輕人的政治傾向與他們大相逕庭便開始擺著一種自以為看透世事的老練來教訓年輕人一番要嘛直接崩潰 要嘛擺出高姿態裝屌再來覺青似乎與美國選舉也有不少關係特朗普與希拉蕊討論度意外的高假掰希粉 左膠 等詞彙 一起跟著覺青這個名字出現開始被大肆嘲諷噁心的偽善者 整天無所事事 跟風挺左派口頭上支持政治正確 挺同 骨子裡滿是偏見 歧視無腦挺廢核 實際上根本不了解整個情勢反資本主義 卻整天消費奢侈品 光顧星巴克覺青的印象改變了理工致上的社會不滿文組誤國的傳統藉嘲諷覺青來達成人文學科學院派整天講幹話卻無所作為發表一些冠冕堂皇的理想沽名釣譽有沒有詳細的覺青歷史?有沒八卦--輿論－是個人不加思索的盲從。當別人問及你所不熟知的事，你們所說出的每一句話，事實上不能算是你自己的意見，這些只是你為了順應自己的階段、地位和個性，所說出的一些外交辭令罷了！""自己的意見""這種東西，一般是不會輕易表達出來的。--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 140.117.120.229※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1492686034.A.334.htmloptimal0204 板規一，4/16~4/20期間共超貼問卦兩篇，累犯第二次，共計水桶4個月08/16/2016 10:35:38 Bignana 暫停 optimal0204 發言，期限為 60 天  理由: 0812 問卦超貼*1 累犯4/16 問卦超貼一篇      3 +   4/16 optimal0204  □ [問卦] 有沒有膀胱過動的八卦      (Gossiping)      5 +   4/16 optimal0204  □ [問卦] 各位肥宅炸雞一次都吃幾塊？(Gossiping)      6 +   4/16 optimal0204  □ [問卦] 有沒有FB稱號產生器的八卦  (Gossiping)4/20 問卦超貼一篇     10 +   4/20 optimal0204  □ [問卦] 你看過沒補習，大學考試考…(Gossiping)     13 +   4/20 optimal0204  □ [問卦] 有沒有尿道發炎的八卦？    (Gossiping)     14 +   4/20 optimal0204  □ [問卦] 各位肥宅指考考最高的科目…(Gossiping)meltice 板規四，政治問卦，水桶3個月、原文刪除 作者  meltice (三億兩千萬大散戶)                             看板  Gossiping  標題  [問卦] 有人會想要當連勝文的小孩嗎?                                      時間  Thu Apr 20 23:55:13 2017                                               ───────────────────────────────────────http://www.ettoday.net/news/20140926/406137.htm連勝文6歲、4歲兒子當金控股東　各擁3千萬身價突然看到舊聞平常被鄉民冷嘲熱諷靠爸的神豬不知道會不會有人想要認連勝文當爸爸呢?小孩年紀小小就已經身價好幾千萬不知道現在連勝文的小孩身價破億了沒不過一年不是只能贈與幾百萬嗎怎麼連勝文的小孩才幾年就能名下好幾千萬啊早就超過正常人努力工作一輩子的所得不過我相信各位鄉民才不屑當靠爸族被人瞧不起大家應該不會希望父母剝奪了自己奮鬥的權利所以大家應該都會繼續選擇貧窮的父母靠自己的努力奮鬥而來豐收的喜悅才是最棒的--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 97.77.104.22※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1492703716.A.ED1.html--http://i.imgur.com/0f0aWOv.png--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.12.213.246※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1492747293.A.86A.html"
"url2","https://www.ptt.cc/bbs/PublicIssue/M.1404746266.A.192.html","作者musashi0839 (常山七次郎)看板PublicIssue標題[公告] sunbysea 水桶14天時間Mon Jul  7 23:17:40 2014經板友檢舉，sunbysea 轉錄文章未附20自心得短評，違反板規第三條(九)，故水桶14天。----------------------------以下為判決根據------------------------------第三條（九）轉錄文章、新聞必須附上20字以上短評心得，惟轉錄自己文章不在此限。★ 違反以上項目水桶兩週處份，違反第八項若因手機或其他因素操作錯誤，     初犯可來信申請自檢，違規案件板主得先行水桶，另於七天後統一公告。      1   4 5/01 sunbysea     □ [新聞] 台灣青貧族窮忙 正在步港後塵？      2   7 5/03 sunbysea     □ [新聞] 臺灣民團立法院痛批「第2個黑箱服貿」      3   4 5/04 sunbysea     □ [新聞] 公民組合 力推18歲擁投票權      4   5 5/05 sunbysea     □ [新聞] 核四案 48位中研院士連署公投      5     5/06 sunbysea     □ [新聞] 核四爭議再聚焦 臺灣非核不可嗎？      6   5 5/08 sunbysea     □ [新聞] 教科書出版社被質疑親中 多天爭議未息      7   6 5/09 sunbysea     □ [新聞] 自經區片面讓利 賴中強：為服貿開後門      8  12 5/10 sunbysea     □ [新聞] 台公民力量 袁紅冰：16億華人的希望      9   6 5/11 sunbysea     □ [新聞] 參選年齡應降至18歲 青年：讓政治新陳代     10   1 5/12 sunbysea     □ [新聞] 白宮回應反服貿連署：應由台灣人民決定     11   7 5/13 sunbysea     □ [新聞] 自經區門戶大開 臺灣公民再戰     12   5 5/14 sunbysea     □ [新聞] 審自經區 限發言次數民黨不滿爆口角     13   2 5/15 sunbysea     □ [新聞] 南海局勢升溫 越南大規模排華 中共噤聲     14   1 5/18 sunbysea     □ [新聞] 越南反中殃台商 透視中越爭端本質     15   7 5/19 sunbysea     □ [新聞] 袁紅冰析南海爭端 中共亮劍意在台灣     16   4 5/20 sunbysea     □ [新聞] 國會審兩岸監督條例 中共APEC施壓惹議     17   3 5/21 sunbysea     □ [新聞] 審NCC人事聚焦華為 立委不鬆動國安立場     18   4 5/22 sunbysea     □ [新聞] 美國起訴中共網軍 反思台灣國安把關     19  14 5/23 sunbysea     □ [新聞] 李登輝發表六四禱告文譴責中共暴行     20  31 5/24 sunbysea     □ [新聞] 馬政府推自經區 學者：全力反對     21  23 5/25 sunbysea     □ [新聞] 台灣展公民力量 袁紅冰：3理由中共必敗     22   6 5/26 sunbysea     □ [新聞] 自經區開放 學者政要憂擊毀MIT品牌     23   7 5/27 sunbysea     □ [新聞] 六四不平反不談統一？藍委推翻馬宣示     24   1 5/28 sunbysea     □ [新聞] 藍委邀首長表態自經區 賴清德台南回嗆     25  17 5/29 sunbysea     □ [新聞] 袁紅冰：中共控制台灣的幾大步驟     26  16 5/30 sunbysea     □ [新聞] 台太陽花啟示 澳門良心反離補報捷     27     5/31 sunbysea     □ [新聞] 修憲有譜 降選舉年齡案付委     28   9 6/01 sunbysea     □ [新聞] 陸房市撞冰山 金管會：台灣金融業最大風     29   3 6/02 sunbysea     □ [新聞] 西方主流媒體紛紛譴責中共掩蓋六四真相     30   3 6/03 sunbysea     □ [新聞] 自經區人治 台學者：為偷渡中企     31   9 6/04 sunbysea     □ [新聞] 六四25年 馬英九提平反 在野籲放良心犯     32     6/05 sunbysea     □ [新聞] 千人燭光悼六四 太陽花促關注中國民主化     33   7 6/06 sunbysea     □ [新聞] 400學生遭約談 林飛帆：司法濫訴追殺     34   1 6/07 sunbysea     □ [新聞] 六四風雲後 學運領袖25年的變與不變     35   3 6/08 sunbysea     □ [新聞] 服貿怎麼簽？陳博志痛批政府謊話連篇     36     6/09 sunbysea     □ [新聞] 中央社誤引迫害法輪功宣傳 學者憂心     37   1 6/10 sunbysea     □ [新聞] 台憲政現危機 太陽花推「新憲宣言」     38   5 6/11 sunbysea     □ [新聞] 爭議法案硬闖 黃國昌：馬政府將付出代價     39   6 6/12 sunbysea     □ [新聞] 港各界嗆白皮書 黃秋生：我們不是奴隸     40   6 6/13 sunbysea     □ [新聞] 臨時會若強審服貿 學生團體：奉陪到底     41   8 6/14 sunbysea     □ [新聞] 特稿：與中共交往犧牲核心價值之路不通     42 m19 6/15 sunbysea     □ [新聞] 林飛帆臉書聲援港人：差點掉下淚來     43  17 6/16 sunbysea     □ [新聞] 臨時會在即 鄭秀玲、農民反自經區條例     44     6/17 sunbysea     □ [新聞] 台挺香港 陳為廷：受中共壓迫面臨同敵人     45   6 6/18 sunbysea     □ [新聞] 港爭普選中共網封 各界籲團結對抗惡霸     46   7 6/19 sunbysea     □ [新聞] 621服貿簽署周年 學團立院外辦晚會     47     6/20 sunbysea     □ [新聞] 港媒佔中公投網被駭查無元兇？專家憂心     48   7 6/21 sunbysea     □ [新聞] 超過40萬港人公投抗共潮 鼓舞大陸民眾     49  10 6/22 sunbysea     □ [新聞] 推修公投法 帆廷昌直搗選區割闌尾     50  10 6/23 sunbysea     □ [新聞] 香港全民公投再創紀錄 70萬人抗共爭民主     51   2 6/24 sunbysea     □ [新聞] 香港公投破70萬 臺灣立委民團聲援     52   8 6/25 sunbysea     □ [新聞] 張志軍來台 抗議如影隨形     53   3 6/26 sunbysea     □ [新聞] 中共國台辦張志軍來訪 台自由多處受限     54   6 6/27 sunbysea     □ [新聞] 民調示警！近六成民眾憂心台灣「香港化」     55   7 6/28 sunbysea     □ [新聞] 張志軍訪台時機 袁紅冰警告中共圖謀     56  22 6/29 sunbysea     □ [新聞] 陳為廷遭遣返 學者：中共憂振奮港人     57   1 6/30 sunbysea     □ [新聞] 歷史性公投總數達78萬 港人施壓中共     58   1 7/01 sunbysea     □ [新聞] 港無理遣返 法輪功、六四領袖有前例     59   4 7/02 sunbysea     □ [新聞] 無懼中共 大陸民眾湧港參加七一遊行     60   2 7/03 sunbysea     □ [新聞] 香港學生7.1和平抗共佔中 警方武力 國際     61     7/04 sunbysea     □ [新聞] 中共不愛我不賣？香港誠品撤書惹議     62   3 7/05 sunbysea     □ [新聞] 泛民集體自首 抗議港警政治打壓--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.232.222.58※ 文章網址: http://www.ptt.cc/bbs/PublicIssue/M.1404746266.A.192.html"
"url3","https://www.ptt.cc/man/PublicIssue/DFD6/DE7F/D52/M.1407889496.A.662.html","作者musashi0839 (常山七次郎)看板PublicIssue標題[公告] sunbysea 水桶14天時間Mon Jul  7 23:17:40 2014經板友檢舉，sunbysea 轉錄文章未附20自心得短評，違反板規第三條(九)，故水桶14天。----------------------------以下為判決根據------------------------------第三條（九）轉錄文章、新聞必須附上20字以上短評心得，惟轉錄自己文章不在此限。★ 違反以上項目水桶兩週處份，違反第八項若因手機或其他因素操作錯誤，     初犯可來信申請自檢，違規案件板主得先行水桶，另於七天後統一公告。      1   4 5/01 sunbysea     □ [新聞] 台灣青貧族窮忙 正在步港後塵？      2   7 5/03 sunbysea     □ [新聞] 臺灣民團立法院痛批「第2個黑箱服貿」      3   4 5/04 sunbysea     □ [新聞] 公民組合 力推18歲擁投票權      4   5 5/05 sunbysea     □ [新聞] 核四案 48位中研院士連署公投      5     5/06 sunbysea     □ [新聞] 核四爭議再聚焦 臺灣非核不可嗎？      6   5 5/08 sunbysea     □ [新聞] 教科書出版社被質疑親中 多天爭議未息      7   6 5/09 sunbysea     □ [新聞] 自經區片面讓利 賴中強：為服貿開後門      8  12 5/10 sunbysea     □ [新聞] 台公民力量 袁紅冰：16億華人的希望      9   6 5/11 sunbysea     □ [新聞] 參選年齡應降至18歲 青年：讓政治新陳代     10   1 5/12 sunbysea     □ [新聞] 白宮回應反服貿連署：應由台灣人民決定     11   7 5/13 sunbysea     □ [新聞] 自經區門戶大開 臺灣公民再戰     12   5 5/14 sunbysea     □ [新聞] 審自經區 限發言次數民黨不滿爆口角     13   2 5/15 sunbysea     □ [新聞] 南海局勢升溫 越南大規模排華 中共噤聲     14   1 5/18 sunbysea     □ [新聞] 越南反中殃台商 透視中越爭端本質     15   7 5/19 sunbysea     □ [新聞] 袁紅冰析南海爭端 中共亮劍意在台灣     16   4 5/20 sunbysea     □ [新聞] 國會審兩岸監督條例 中共APEC施壓惹議     17   3 5/21 sunbysea     □ [新聞] 審NCC人事聚焦華為 立委不鬆動國安立場     18   4 5/22 sunbysea     □ [新聞] 美國起訴中共網軍 反思台灣國安把關     19  14 5/23 sunbysea     □ [新聞] 李登輝發表六四禱告文譴責中共暴行     20  31 5/24 sunbysea     □ [新聞] 馬政府推自經區 學者：全力反對     21  23 5/25 sunbysea     □ [新聞] 台灣展公民力量 袁紅冰：3理由中共必敗     22   6 5/26 sunbysea     □ [新聞] 自經區開放 學者政要憂擊毀MIT品牌     23   7 5/27 sunbysea     □ [新聞] 六四不平反不談統一？藍委推翻馬宣示     24   1 5/28 sunbysea     □ [新聞] 藍委邀首長表態自經區 賴清德台南回嗆     25  17 5/29 sunbysea     □ [新聞] 袁紅冰：中共控制台灣的幾大步驟     26  16 5/30 sunbysea     □ [新聞] 台太陽花啟示 澳門良心反離補報捷     27     5/31 sunbysea     □ [新聞] 修憲有譜 降選舉年齡案付委     28   9 6/01 sunbysea     □ [新聞] 陸房市撞冰山 金管會：台灣金融業最大風     29   3 6/02 sunbysea     □ [新聞] 西方主流媒體紛紛譴責中共掩蓋六四真相     30   3 6/03 sunbysea     □ [新聞] 自經區人治 台學者：為偷渡中企     31   9 6/04 sunbysea     □ [新聞] 六四25年 馬英九提平反 在野籲放良心犯     32     6/05 sunbysea     □ [新聞] 千人燭光悼六四 太陽花促關注中國民主化     33   7 6/06 sunbysea     □ [新聞] 400學生遭約談 林飛帆：司法濫訴追殺     34   1 6/07 sunbysea     □ [新聞] 六四風雲後 學運領袖25年的變與不變     35   3 6/08 sunbysea     □ [新聞] 服貿怎麼簽？陳博志痛批政府謊話連篇     36     6/09 sunbysea     □ [新聞] 中央社誤引迫害法輪功宣傳 學者憂心     37   1 6/10 sunbysea     □ [新聞] 台憲政現危機 太陽花推「新憲宣言」     38   5 6/11 sunbysea     □ [新聞] 爭議法案硬闖 黃國昌：馬政府將付出代價     39   6 6/12 sunbysea     □ [新聞] 港各界嗆白皮書 黃秋生：我們不是奴隸     40   6 6/13 sunbysea     □ [新聞] 臨時會若強審服貿 學生團體：奉陪到底     41   8 6/14 sunbysea     □ [新聞] 特稿：與中共交往犧牲核心價值之路不通     42 m19 6/15 sunbysea     □ [新聞] 林飛帆臉書聲援港人：差點掉下淚來     43  17 6/16 sunbysea     □ [新聞] 臨時會在即 鄭秀玲、農民反自經區條例     44     6/17 sunbysea     □ [新聞] 台挺香港 陳為廷：受中共壓迫面臨同敵人     45   6 6/18 sunbysea     □ [新聞] 港爭普選中共網封 各界籲團結對抗惡霸     46   7 6/19 sunbysea     □ [新聞] 621服貿簽署周年 學團立院外辦晚會     47     6/20 sunbysea     □ [新聞] 港媒佔中公投網被駭查無元兇？專家憂心     48   7 6/21 sunbysea     □ [新聞] 超過40萬港人公投抗共潮 鼓舞大陸民眾     49  10 6/22 sunbysea     □ [新聞] 推修公投法 帆廷昌直搗選區割闌尾     50  10 6/23 sunbysea     □ [新聞] 香港全民公投再創紀錄 70萬人抗共爭民主     51   2 6/24 sunbysea     □ [新聞] 香港公投破70萬 臺灣立委民團聲援     52   8 6/25 sunbysea     □ [新聞] 張志軍來台 抗議如影隨形     53   3 6/26 sunbysea     □ [新聞] 中共國台辦張志軍來訪 台自由多處受限     54   6 6/27 sunbysea     □ [新聞] 民調示警！近六成民眾憂心台灣「香港化」     55   7 6/28 sunbysea     □ [新聞] 張志軍訪台時機 袁紅冰警告中共圖謀     56  22 6/29 sunbysea     □ [新聞] 陳為廷遭遣返 學者：中共憂振奮港人     57   1 6/30 sunbysea     □ [新聞] 歷史性公投總數達78萬 港人施壓中共     58   1 7/01 sunbysea     □ [新聞] 港無理遣返 法輪功、六四領袖有前例     59   4 7/02 sunbysea     □ [新聞] 無懼中共 大陸民眾湧港參加七一遊行     60   2 7/03 sunbysea     □ [新聞] 香港學生7.1和平抗共佔中 警方武力 國際     61     7/04 sunbysea     □ [新聞] 中共不愛我不賣？香港誠品撤書惹議     62   3 7/05 sunbysea     □ [新聞] 泛民集體自首 抗議港警政治打壓--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.232.222.58※ 文章網址: http://www.ptt.cc/bbs/PublicIssue/M.1404746266.A.192.html"
"url4","https://www.ptt.cc/man/Gossiping/D29C/D817/D3FC/D424/M.1509760646.A.54D.html","作者IbakaBlock (肛甲集團首腦)看板Gossiping標題[公告] 水桶時間Sun Aug  6 22:47:31 201708/06/2017 22:27:00 IbakaBlock 暫停 selvester 發言，期限為 90 天  理由: 板規四，政治問卦08/06/2017 22:28:13 IbakaBlock 暫停 lordaelon 發言，期限為 90 天  理由: 板規四，政治問卦08/06/2017 22:32:01 IbakaBlock 暫停 a1245105 發言，期限為 120 天  理由: 板規四，政治問卦，累犯第一次08/06/2017 22:34:46 IbakaBlock 解除 GoOdGaMe 的禁言限制 (距原期限尚有 59 天)  理由: 另案加桶08/06/2017 22:35:14 IbakaBlock 暫停 GoOdGaMe 發言，期限為 179 天  理由: 板規四，政治問卦，累犯第一次，前案尚計59日08/06/2017 22:36:50 IbakaBlock 暫停 ya700 發言，期限為 90 天  理由: 板規四，政治問卦08/06/2017 22:38:44 IbakaBlock 暫停 z62889 發言，期限為 90 天  理由: 板規四，政治問卦08/06/2017 22:40:55 IbakaBlock 暫停 nifa 發言，期限為 90 天  理由: 板規四，政治問卦08/06/2017 22:43:05 IbakaBlock 暫停 MoWilliams 發言，期限為 90 天  理由: 板規四，政治問卦selvester 板規四，政治問卦，水桶3個月、原文刪除 作者  selvester (水昆蟲)                                     看板  Gossiping  標題  [問卦] 阿扁有什麼心事？                                                 時間  Thu Aug  3 17:41:45 2017                                               ───────────────────────────────────────整理抽屜 發現未拆封VCR將灰塵霉斑抹除發出一道光芒：http://i.imgur.com/rfdlymL.jpghttp://i.imgur.com/3caPy0D.jpg旁邊的1997回歸馬到成功紀念酒被舅舅喝光了 只好拿這個來問問這還有人有嗎？有沒有阿扁心事的八卦啊？-- 作者  liwithfish (貝爾胖貓)                                        看板  ask  標題  [請問] 一開yahoo新聞 掃毒軟體就顯示危害?                               --※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.71.23.175※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1501753318.A.835.htmllordaelon 板規四，政治問卦，水桶3個月、原文刪除 作者  lordaelon (獨墨狂草)                                   看板  Gossiping  標題  [問卦] 有沒有那個黃黃的民國黨的八卦？                                   時間  Thu Aug  3 18:20:07 2017                                               ───────────────────────────────────────※ 八卦板務請到 GossipPicket 檢舉板詢問※ a.張貼問卦請注意，充實文章內容、是否有專板，本板並非萬能問板。※ b.一天只能張貼 ""兩則"" 問卦，自刪及被刪也算兩篇之內，※   超貼者將被水桶，請注意!※ c.本看板嚴格禁止政治問卦，發文問卦前請先仔細閱讀相關板規。※ d.一行文、未滿20字視同鬧板，請注意！※ (↑看完提醒請刪除ctrl + y)我記得在KMT聲勢跌倒谷底的時候有人跑出來創黨，一時間還有點氣勢現在到哪去了？--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.8.133.159※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1501755609.A.7AE.htmla1245105 板規四，政治問卦，累犯第一次，共計水桶4個月04/29/2017 14:34:49 IbakaBlock 暫停 a1245105 發言，期限為 90 天  理由: 板規四，政治問卦 作者  a1245105 (chen)                                        看板  Gossiping  標題  [問卦] 要大家共體時艱的葉委員用多少電？                                 時間  Thu Aug  3 21:03:32 2017                                               ───────────────────────────────────────葉大立委要大家共體時艱,「不要讓擁核的看笑話」.應對目前高溫天氣,請問她ㄧ天用多少度的電？每天13-15 在家有沒有偷開冷氣？有沒有卦？--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.139.105.26※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1501765414.A.23A.htmlGoOdGaMe 板規四，政治問卦，累犯第一次，共計水桶4個月08/22/2016 22:18:07 Bignana 暫停 GoOdGaMe 發言，期限為 90 天  理由: 政治問卦 作者  GoOdGaMe (GG)                                          看板  Gossiping  標題  [問卦] 基隆人的遺憾                                                     時間  Fri Aug  4 00:06:02 2017                                               ───────────────────────────────────────劉文雄 離開我們了三度參選 基隆市長失利 是人生最大的遺憾但也是基隆人 的遺憾基隆人 有劉文雄  是福氣--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.223.202.212※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1501776365.A.D36.htmlya700 板規四，政治問卦，水桶3個月、原文刪除 作者  ya700 (YA)                                             看板  Gossiping  標題  [問卦] 有人認真算過林義雄賠掉台灣多少錢嗎                               時間  Fri Aug  4 00:41:49 2017                                               ───────────────────────────────────────就我目前找到的資料核四停建110天損失1870億遭糾正 〈2012新聞〉台電：停核四損失3300億 〈2013新聞〉核四封存無底洞每年還得花10餘億 〈2015新聞〉台電擬斥資95億元向日本租用發電機 〈2016新聞〉OK 這還不包括外資不敢來 台廠要出走的損失  少說也有百億吧不知道多少人莫名其妙得癌症的機率提高 <========完全沒人敢提這個 超可怕現在就要瀕臨限電 造成後續連鎖效應的損失這場絕食秀  是不是史上最貴的一場絕食阿一餐大概一千億的概念???--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.168.100.212※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1501778511.A.8D7.htmlz62889 板規四，政治問卦，水桶3個月、原文刪除 作者  z62889 (a62889)                                        看板  Gossiping  標題  [問卦] 電不夠484DPP的一種苦心                                           時間  Fri Aug  4 10:36:52 2017                                               ───────────────────────────────────────各位30cm,H奶大大午安大家都知道現在我們大台灣國的電有點小小的不足但是為了愛台灣以及使用者付費的真理漲電費因該是很正常的事情吧？電費太貴，窮苦宅們就無法待在家裡出去工作，增加GDP為什麼你們都不懂DPP的苦心呢？而且把核能廢掉是世界的趨勢我們正走在世界的前端不好嗎？而且還能教導我們能源的珍貴漲電費既能讓肥宅出門消費帶動國內經濟又能教導能源的不易以及可貴甚至開始狂蓋民營電廠逼藏電的台電不敢也沒辦法在藏電再也不能用缺電來威脅我大台灣國的人民電不夠484DPP的苦心呢大家應該很清楚吧？感恩DPP讚歎DPP※ 八卦板務請到 GossipPicket 檢舉板詢問※ a.張貼問卦請注意，充實文章內容、是否有專板，本板並非萬能問板。※ b.一天只能張貼 ""兩則"" 問卦，自刪及被刪也算兩篇之內，※   超貼者將被水桶，請注意!※ c.本看板嚴格禁止政治問卦，發文問卦前請先仔細閱讀相關板規。※ d.一行文、未滿20字視同鬧板，請注意！※ (↑看完提醒請刪除ctrl + y)--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.206.0.172※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1501814214.A.409.htmlnifa 板規四，政治問卦，水桶3個月、原文刪除 作者  nifa (沒有人)                                          看板  Gossiping  標題  [問卦] 有沒有有功自己攬、有過別人擔的卦                                 時間  Wed Aug  2 18:05:44 2017                                               ───────────────────────────────────────不管治水到底有沒有成功現在很多覺青想辦法要把風向焦點轉向記者問題希望大家能忘了 200 多億，治了十幾年的綠營重地根本就沒有成效這件事也好，我們把這件事先擱在腦後來看看這整件事前後到底有什麼問題吧03/07/2014賴清德：三爺溪淹水30年 我3年解決http://www.chinatimes.com/newspapers/20140307001822-260102他舉整治淹了30年的三爺溪為例，中央估約需60億，但中央經費無法立即到位，淹水問題又不能等，水利局於是採應急工程""由市府自編預算""可望解決仁德、永康區淹水惡夢08/01/2017遭質疑台南治水無效 賴清德：由中央主導http://m.ltn.com.tw/news/life/breakingnews/2149793對此，賴清德則回應，治水的方法每個縣市都一樣，無論是陳水扁總統的8年800億、馬英九總統的6年600億的治水經費，""都由水利署主導，從水文調查、規劃、設計、發包， 所有的治水工程都經過專家審定才進行。""07/31/2017台南豪雨成災多處積水 市民大罵「請市長多想想」https://udn.com/news/story/6656/2614228台南市政府上午6點25分宣布，因清晨4時起大雨不斷""造成永康、仁德、學甲及新化等地區淹水""之前誇自己 3 年完成 30 年的淹水整治還特別強調是南市府自編預算現在整治過的永康、仁德淹水又說是前政府中央水利署負責啊你們那時候不是強調自編預算，動作很快比中央更快解決了當地問題？現在一淹又變前政府中央水利署負責？X，那之前你是在攬屁功啊？我就只問一個問題""這次也嚴重淹水的永康仁德區，是不是南市府自編預算整治？""---------------------------------台南給綠營治理了幾年？你他X的治了""十幾年""啊覺青之前說震怒強不是不給他機會是做了十幾年還是這麼爛，換掉剛好我也覺得說得有理，換掉看看那台南也治了十幾年了給了他這麼多次機會還是這樣，只會卸責？要不要順便換掉？有沒有""綠營首長這麼好當，有功自己攬、有過他人背""的卦啊？--上PTT純粹是慌亂生活中忙碌時間裡緊張壓力下微不足道的我們唯一偷偷能做到的忙裡偷閒下的快樂時光用來放鬆慌亂生活中忙碌時間裡緊張壓力下微不足道的我--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.62.220.207※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1501668350.A.7CD.htmlMoWilliams 板規四，政治問卦，水桶3個月、原文刪除 作者  MoWilliams (騎士總冠軍)                                看板  Gossiping  標題  [問卦] 柯P的團隊為啥不找聖結石拍世大運廣告呢?                           時間  Fri Aug  4 21:58:45 2017                                               ───────────────────────────────────────本肥宅看了世大運的宣傳影片發現團隊非常用心的把柯P的特點用的維妙維肖一邊調侃柯P一邊也做了宣傳不管喜不喜歡他  至少都有打出知名度惹挑的youtuber也都是有一定知名度der為啥沒有找近期竄起速度最快的我大聖結石呢???找他拍片應該更能抓住18~34歲年齡層粉絲的心R有沒有人可以告訴我為什麼不找他呢Bang!--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.254.222.153※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1501855127.A.973.html----※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.14.49.8※ 文章網址: https://www.ptt.cc/bbs/Gossiping/M.1502030854.A.1A1.html"
